user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned,Name,Favorite_Music,Password,JoinDate,ModifyDate,Grade
6597,Female,59,FR,Premium,49,42,0.3,Mobile,0,1,0,Wyatt N. Lopez,Country,Password123!,2020-07-08,2021-03-30,01
6598,Other,51,UK,Student,239,73,0.03,Desktop,0,1,0,James P. Jones,Metal,Password123!,2020-03-03,2020-07-05,01
6599,Male,27,CA,Premium,30,63,0.41,Desktop,0,1,0,Daniel Y. Davis,Blues,Password123!,2024-01-22,2024-07-02,01
6600,Male,54,DE,Premium,237,72,0.1,Mobile,0,1,0,Henry N. Lopez,Rock,Password123!,2022-08-17,2023-02-20,01
6601,Male,16,CA,Free,97,5,0.6,Mobile,32,0,0,Theo W. Taylor,Alternative,Password123!,2021-05-08,2021-10-07,01
6602,Female,18,FR,Family,178,59,0.27,Mobile,0,1,0,Alexander E. Davis,Hip Hop,Password123!,2020-12-21,2021-12-02,01
6603,Female,36,US,Free,133,88,0.5,Desktop,49,0,0,Theo Q. White,Country,Password123!,2021-01-18,2022-01-22,01
6604,Male,50,PK,Family,169,50,0.2,Mobile,0,1,0,Liam N. Hernandez,Techno,Password123!,2018-11-28,2019-09-11,01
6605,Male,41,UK,Student,291,52,0.41,Web,0,1,0,Benjamin C. Jackson,Rock,Password123!,2023-09-12,2024-02-07,01
6606,Male,41,PK,Student,276,69,0.07,Web,0,1,0,Mason D. Rodriguez,Classical,Password123!,2019-02-24,2020-03-13,01
6607,Female,25,AU,Premium,46,69,0.04,Web,0,1,0,David B. Taylor,Reggae,Password123!,2023-12-18,2024-07-29,01
6608,Male,57,CA,Family,53,50,0.45,Desktop,0,1,0,Jacob G. Robinson,Country,Password123!,2019-07-23,2020-05-30,01
6609,Male,46,IN,Premium,201,74,0.39,Desktop,0,1,0,Jacob O. Clark,K-Pop,Password123!,2020-03-24,2021-02-28,01
6610,Other,53,PK,Family,164,82,0.29,Desktop,0,1,1,Logan J. Brown,Trap,Password123!,2024-08-27,2025-01-01,01
6611,Other,44,IN,Premium,259,15,0.44,Web,0,1,0,Joseph D. Jackson,R&B,Password123!,2021-01-22,2021-05-12,01
6612,Other,55,UK,Student,128,11,0.03,Mobile,0,1,0,Nathan U. Lewis,Soul,Password123!,2024-02-24,2025-01-04,01
6613,Male,58,IN,Premium,42,45,0.21,Mobile,0,1,0,Jacob H. Taylor,Rock,Password123!,2019-09-07,2020-10-03,01
6614,Male,20,AU,Family,258,59,0.48,Desktop,0,1,0,Henry R. Jackson,R&B,Password123!,2023-03-02,2023-04-24,01
6615,Other,31,IN,Family,263,8,0.38,Mobile,0,1,0,Michael M. Wilson,Alternative,Password123!,2021-02-14,2021-04-10,01
6616,Other,49,FR,Family,45,15,0.34,Web,0,1,1,Elijah W. Lewis,Blues,Password123!,2023-02-12,2023-12-27,01
6617,Male,19,UK,Free,24,60,0.1,Mobile,26,0,0,Owen Z. Rodriguez,Pop,Password123!,2022-03-13,2023-03-25,01
6618,Male,19,UK,Free,241,20,0.57,Mobile,26,0,0,Benjamin R. Williams,Classical,Password123!,2021-03-08,2021-08-22,01
6619,Other,35,AU,Student,41,8,0.17,Web,0,1,1,Mateo D. Thompson,Trap,Password123!,2018-06-09,2018-10-12,01
6620,Male,36,IN,Premium,252,85,0.55,Mobile,0,1,0,Alexander R. Hernandez,Jazz,Password123!,2022-02-15,2022-07-04,01
6621,Male,37,US,Student,236,60,0.15,Web,0,1,0,Joseph C. Brown,House,Password123!,2024-05-16,2024-05-19,01
6622,Other,46,US,Student,173,68,0.51,Web,0,1,0,John D. Thomas,Metal,Password123!,2023-06-30,2024-01-31,01
6623,Other,24,DE,Student,279,60,0.24,Mobile,0,1,1,Nathan J. Davis,Techno,Password123!,2022-10-23,2023-06-29,01
6624,Male,57,AU,Family,286,47,0.25,Web,0,1,0,David F. Brown,R&B,Password123!,2018-10-23,2019-01-18,01
6625,Female,46,CA,Premium,170,38,0.6,Web,0,1,0,Oliver Y. Williams,K-Pop,Password123!,2022-05-06,2023-01-27,01
6626,Female,41,CA,Student,98,20,0.5,Web,0,1,1,Logan H. Garcia,Blues,Password123!,2020-09-27,2020-10-21,01
6627,Male,43,CA,Student,150,37,0.23,Desktop,0,1,0,Jackson B. Clark,R&B,Password123!,2020-07-24,2021-01-29,01
6628,Other,25,UK,Premium,139,8,0.48,Mobile,0,1,1,William J. Martin,Pop,Password123!,2020-04-24,2020-12-23,01
6629,Male,35,PK,Family,39,81,0.16,Desktop,0,1,0,David N. Jones,Hip Hop,Password123!,2020-07-14,2021-03-17,01
6630,Other,36,CA,Family,164,90,0.26,Mobile,0,1,0,Benjamin J. Rodriguez,EDM,Password123!,2023-10-14,2023-12-30,01
6631,Female,46,DE,Family,282,7,0.25,Desktop,0,1,0,Michael J. Harris,Soul,Password123!,2020-11-04,2020-11-17,01
6632,Male,26,CA,Premium,175,52,0.48,Mobile,0,1,1,Jacob T. Lee,Jazz,Password123!,2024-01-09,2024-08-05,01
6633,Other,22,FR,Premium,271,14,0.41,Web,0,1,0,James R. Jones,Alternative,Password123!,2023-01-17,2023-08-04,01
6634,Male,48,UK,Student,268,11,0.19,Mobile,0,1,0,John T. Rodriguez,Metal,Password123!,2024-10-20,2024-11-10,01
6635,Female,30,CA,Free,146,93,0.33,Web,28,0,0,Wyatt X. Davis,Rock,Password123!,2018-11-02,2019-06-25,01
6636,Other,52,US,Family,134,73,0.55,Desktop,0,1,0,Samuel S. Hernandez,EDM,Password123!,2021-11-29,2022-06-26,01
6637,Other,39,IN,Premium,283,57,0.11,Web,0,1,0,Owen U. Perez,Classical,Password123!,2018-12-12,2019-01-18,01
6638,Other,40,US,Student,181,91,0.57,Mobile,0,1,0,John X. Hernandez,House,Password123!,2023-09-23,2023-12-23,01
6639,Male,36,AU,Family,213,29,0.34,Desktop,0,1,0,Jackson K. Martinez,EDM,Password123!,2018-08-03,2019-05-14,01
6640,Male,58,DE,Free,206,11,0.56,Desktop,8,0,0,Jacob V. Sanchez,Latin,Password123!,2019-05-06,2019-11-16,01
6641,Female,55,PK,Free,127,81,0.0,Mobile,47,0,0,Caleb D. Williams,K-Pop,Password123!,2023-03-27,2023-11-10,01
6642,Other,49,DE,Family,169,31,0.08,Mobile,0,1,0,James T. Harris,Reggae,Password123!,2023-05-30,2024-04-03,01
6643,Female,28,DE,Premium,60,65,0.01,Mobile,0,1,0,Samuel R. Martinez,Techno,Password123!,2022-05-23,2023-03-24,01
6644,Other,24,FR,Family,95,51,0.31,Desktop,0,1,0,Caleb K. Garcia,Hip Hop,Password123!,2019-10-03,2020-03-13,01
6645,Other,41,PK,Premium,33,91,0.16,Mobile,0,1,0,James X. Lopez,Blues,Password123!,2022-04-07,2023-03-15,01
6646,Male,33,CA,Student,241,99,0.53,Desktop,0,1,0,Jacob F. Thomas,Latin,Password123!,2018-09-14,2019-03-12,01
6647,Female,56,UK,Student,105,52,0.2,Mobile,0,1,1,Noah K. Ramirez,Rock,Password123!,2024-03-18,2024-08-11,01
6648,Male,26,AU,Free,210,81,0.53,Web,14,0,0,Isaac Y. Harris,Jazz,Password123!,2020-10-22,2021-04-16,01
6649,Other,19,US,Premium,277,33,0.31,Web,0,1,0,Ethan B. Wilson,Folk,Password123!,2023-04-19,2024-03-25,01
6650,Female,50,AU,Premium,168,76,0.38,Desktop,0,1,0,Caleb H. Lopez,K-Pop,Password123!,2018-04-04,2018-06-17,01
6651,Male,28,IN,Student,54,44,0.03,Web,0,1,0,Henry F. Miller,Indie,Password123!,2021-06-15,2021-07-30,01
6652,Other,28,IN,Free,268,48,0.07,Desktop,43,0,0,Henry V. Davis,R&B,Password123!,2019-09-27,2020-04-06,01
6653,Other,55,CA,Student,190,44,0.48,Desktop,0,1,0,Oliver I. Smith,K-Pop,Password123!,2018-05-25,2019-05-24,01
6654,Other,49,CA,Family,291,13,0.2,Web,0,1,1,Levi V. Thomas,K-Pop,Password123!,2019-11-14,2020-05-12,01
6655,Female,31,CA,Student,249,6,0.31,Web,0,1,0,Mateo G. Williams,EDM,Password123!,2018-07-25,2019-03-09,01
6656,Male,19,DE,Student,53,72,0.56,Web,0,1,0,Levi N. Lee,Classical,Password123!,2024-08-14,2025-02-14,01
6657,Female,37,UK,Student,88,86,0.19,Web,0,1,0,Ethan C. Smith,Country,Password123!,2019-07-07,2020-02-02,01
6658,Other,19,IN,Student,158,8,0.29,Web,0,1,0,Ethan W. Lewis,EDM,Password123!,2020-02-11,2021-02-27,01
6659,Male,44,FR,Premium,23,94,0.47,Web,0,1,0,Theo M. Anderson,K-Pop,Password123!,2022-10-02,2023-05-06,01
6660,Male,17,DE,Premium,163,30,0.36,Mobile,0,1,0,Jackson Z. Lee,Hip Hop,Password123!,2019-12-23,2020-03-04,01
6661,Female,32,DE,Free,100,37,0.04,Desktop,21,0,1,Elijah V. Moore,K-Pop,Password123!,2019-04-19,2019-04-20,01
6662,Female,35,AU,Premium,104,72,0.34,Desktop,0,1,0,Jacob J. Thomas,Hip Hop,Password123!,2020-05-22,2020-12-01,01
6663,Female,58,UK,Student,58,22,0.15,Mobile,0,1,0,Liam J. Rodriguez,Indie,Password123!,2018-08-10,2018-11-08,01
6664,Male,47,UK,Family,88,2,0.33,Mobile,0,1,0,Jacob Z. Hernandez,Indie,Password123!,2018-05-25,2018-11-30,01
6665,Female,58,UK,Free,25,94,0.08,Desktop,42,0,0,David M. Johnson,Classical,Password123!,2020-07-02,2020-10-29,01
6666,Other,37,DE,Free,296,34,0.01,Desktop,46,0,1,Michael R. Clark,EDM,Password123!,2018-10-24,2019-11-17,01
6667,Other,27,PK,Premium,262,88,0.02,Web,0,1,0,Jacob B. Jones,Classical,Password123!,2022-03-25,2023-03-18,01
6668,Other,46,DE,Family,264,85,0.27,Web,0,1,0,Benjamin S. Clark,Reggae,Password123!,2024-09-05,2024-10-28,01
6669,Male,18,FR,Premium,58,88,0.53,Web,0,1,0,Nathan D. Harris,Hip Hop,Password123!,2019-04-18,2020-01-23,01
6670,Male,46,CA,Family,249,66,0.0,Desktop,0,1,0,Levi U. Jones,R&B,Password123!,2019-01-30,2020-01-31,01
6671,Male,43,US,Free,208,29,0.4,Desktop,9,0,0,David O. Moore,Folk,Password123!,2024-12-31,2025-08-27,01
6672,Female,20,IN,Free,278,16,0.01,Mobile,28,0,0,Joseph G. Perez,K-Pop,Password123!,2022-08-21,2022-10-01,01
6673,Male,53,DE,Free,15,27,0.46,Mobile,43,0,1,Mason O. Davis,Alternative,Password123!,2021-07-06,2022-02-26,01
6674,Female,48,AU,Premium,165,54,0.22,Desktop,0,1,1,James T. Sanchez,Soul,Password123!,2024-04-10,2025-05-02,01
6675,Female,18,UK,Free,144,88,0.55,Mobile,23,0,0,Nathan I. Johnson,Country,Password123!,2024-08-25,2025-09-08,01
6676,Other,39,CA,Student,163,13,0.26,Web,0,1,0,Levi Z. Clark,Alternative,Password123!,2021-05-19,2021-11-05,01
6677,Female,51,AU,Premium,28,48,0.09,Mobile,0,1,1,Mason G. Martin,House,Password123!,2018-07-17,2018-08-21,01
6678,Male,21,AU,Student,77,13,0.21,Desktop,0,1,0,Daniel J. Lee,R&B,Password123!,2022-07-05,2023-03-09,01
6679,Female,47,IN,Premium,243,80,0.48,Web,0,1,0,Alexander Y. Thompson,Hip Hop,Password123!,2023-12-17,2025-01-11,01
6680,Male,55,AU,Student,119,72,0.35,Web,0,1,0,Nathan L. Garcia,Reggae,Password123!,2022-01-12,2023-01-21,01
6681,Male,32,US,Premium,197,97,0.01,Desktop,0,1,1,Joseph Z. Anderson,Pop,Password123!,2020-01-11,2020-01-31,01
6682,Female,59,PK,Premium,39,5,0.37,Web,0,1,0,William H. Thompson,Indie,Password123!,2023-12-09,2024-01-19,01
6683,Male,59,FR,Free,14,98,0.42,Desktop,16,0,1,Logan K. Lopez,Rock,Password123!,2023-08-11,2024-06-17,01
6684,Male,26,FR,Student,193,17,0.55,Web,0,1,0,William N. Brown,Indie,Password123!,2024-07-09,2025-08-04,01
6685,Male,36,IN,Premium,60,41,0.38,Desktop,0,1,0,Michael D. Harris,Techno,Password123!,2021-01-21,2021-07-25,01
6686,Male,44,AU,Free,270,55,0.51,Web,43,0,0,William O. Perez,Hip Hop,Password123!,2024-06-09,2024-12-31,01
6687,Female,47,CA,Family,227,6,0.13,Desktop,0,1,0,Sebastian F. Lee,K-Pop,Password123!,2018-12-03,2019-02-24,01
6688,Female,25,UK,Free,69,94,0.16,Desktop,18,0,0,Michael W. Anderson,Blues,Password123!,2024-05-19,2024-06-16,01
6689,Male,40,US,Premium,62,13,0.43,Mobile,0,1,0,David T. Gonzalez,Indie,Password123!,2022-11-06,2023-03-05,01
6690,Male,39,IN,Free,67,38,0.53,Web,36,0,0,Theo E. Lewis,Alternative,Password123!,2019-08-21,2020-06-25,01
6691,Other,21,FR,Premium,208,21,0.04,Mobile,0,1,1,Henry V. Miller,Latin,Password123!,2024-09-17,2024-12-18,01
6692,Other,56,FR,Free,63,64,0.56,Desktop,46,0,0,Caleb K. Taylor,Classical,Password123!,2024-10-03,2025-05-28,01
6693,Other,42,UK,Free,169,69,0.49,Web,48,0,0,Logan Z. Johnson,Trap,Password123!,2023-03-25,2023-11-16,01
6694,Male,30,DE,Free,206,88,0.22,Web,39,0,0,Nathan J. Jackson,Latin,Password123!,2021-12-30,2023-02-01,01
6695,Other,19,IN,Family,110,71,0.16,Mobile,0,1,0,John J. Sanchez,Hip Hop,Password123!,2018-05-13,2018-05-31,01
6696,Male,20,AU,Family,60,9,0.15,Desktop,0,1,0,Jackson F. Thompson,Rock,Password123!,2019-12-25,2020-11-15,01
6697,Female,23,FR,Premium,247,27,0.18,Web,0,1,0,Mason C. Harris,Classical,Password123!,2023-01-27,2023-04-13,01
6698,Other,24,DE,Premium,98,17,0.17,Mobile,0,1,0,Mason W. Ramirez,Reggae,Password123!,2023-06-28,2023-10-31,01
6699,Other,55,IN,Student,214,68,0.48,Desktop,0,1,0,Theo R. Ramirez,Blues,Password123!,2019-03-11,2020-03-26,01
6700,Female,32,AU,Premium,69,76,0.06,Web,0,1,0,Sebastian V. Taylor,Techno,Password123!,2020-11-11,2020-12-19,01
6701,Female,38,AU,Premium,163,77,0.05,Web,0,1,0,Sebastian P. Thompson,R&B,Password123!,2019-07-14,2020-06-13,01
6702,Female,18,US,Family,106,52,0.13,Desktop,0,1,1,John P. Davis,Alternative,Password123!,2018-12-07,2019-10-21,01
6703,Other,59,FR,Premium,119,77,0.25,Mobile,0,1,0,Oliver T. Johnson,House,Password123!,2024-05-30,2025-02-01,01
6704,Female,27,PK,Premium,180,83,0.54,Web,0,1,0,Sebastian N. Jones,Soul,Password123!,2020-04-27,2020-09-15,01
6705,Other,16,IN,Free,93,71,0.43,Web,21,0,0,Alexander M. Hernandez,House,Password123!,2021-03-22,2021-09-30,01
6706,Other,40,FR,Premium,58,83,0.27,Mobile,0,1,0,Levi S. Thompson,Alternative,Password123!,2018-05-14,2019-01-31,01
6707,Other,19,CA,Family,219,90,0.32,Desktop,0,1,0,Henry H. Johnson,Country,Password123!,2023-04-14,2024-05-03,01
6708,Other,55,UK,Free,92,66,0.49,Desktop,30,0,0,Noah Q. Rodriguez,Reggae,Password123!,2021-11-14,2022-05-15,01
6709,Other,51,CA,Free,25,88,0.36,Mobile,37,0,0,William W. Lewis,Techno,Password123!,2020-06-08,2020-06-19,01
6710,Female,52,CA,Free,37,18,0.42,Web,10,0,0,Jacob U. Martin,R&B,Password123!,2020-07-26,2020-09-18,01
6711,Female,18,DE,Free,298,12,0.18,Desktop,47,0,1,Mason X. Gonzalez,Classical,Password123!,2024-12-20,2025-06-17,01
6712,Female,53,PK,Student,267,47,0.49,Desktop,0,1,0,Noah O. Thompson,Metal,Password123!,2022-12-31,2023-08-10,01
6713,Other,44,FR,Free,80,82,0.43,Mobile,27,0,0,Jackson S. Thomas,Rock,Password123!,2018-08-25,2019-09-01,01
6714,Other,56,AU,Family,87,24,0.3,Mobile,0,1,1,Levi P. Garcia,Metal,Password123!,2018-10-09,2018-11-25,01
6715,Other,38,AU,Free,186,43,0.54,Desktop,8,0,0,Theo Y. Taylor,Jazz,Password123!,2021-11-13,2022-09-07,01
6716,Other,26,UK,Premium,245,61,0.48,Desktop,0,1,0,Oliver K. Martinez,Country,Password123!,2023-08-19,2024-08-06,01
6717,Female,38,PK,Free,28,74,0.03,Web,20,0,0,Owen Q. Clark,Blues,Password123!,2022-01-06,2022-11-23,01
6718,Female,29,PK,Premium,80,52,0.53,Mobile,0,1,0,Noah H. Lewis,Blues,Password123!,2023-10-18,2023-12-11,01
6719,Female,19,FR,Free,119,99,0.38,Mobile,36,0,0,Ethan F. Lee,Soul,Password123!,2024-06-27,2025-02-28,01
6720,Male,17,US,Student,126,68,0.49,Web,0,1,0,Lucas O. Rodriguez,R&B,Password123!,2023-08-28,2023-11-01,01
6721,Male,49,US,Free,28,18,0.01,Desktop,22,0,1,Oliver B. Robinson,Metal,Password123!,2020-06-21,2020-06-26,01
6722,Male,46,PK,Family,96,91,0.37,Desktop,0,1,1,Alexander K. Jackson,Latin,Password123!,2022-05-31,2022-10-18,01
6723,Other,53,US,Premium,14,96,0.14,Web,0,1,1,Logan U. Rodriguez,R&B,Password123!,2024-10-02,2025-03-15,01
6724,Female,33,AU,Student,155,17,0.58,Mobile,0,1,0,Isaac V. Gonzalez,Jazz,Password123!,2020-05-31,2021-04-29,01
6725,Other,23,CA,Family,213,71,0.45,Mobile,0,1,0,Ethan O. Jackson,Folk,Password123!,2019-04-29,2020-02-13,01
6726,Female,30,PK,Student,173,92,0.38,Web,0,1,0,Sebastian M. Wilson,Hip Hop,Password123!,2021-05-08,2021-06-22,01
6727,Female,57,US,Student,294,44,0.2,Desktop,0,1,0,Samuel R. Clark,Reggae,Password123!,2020-06-25,2020-09-14,01
6728,Other,23,FR,Premium,83,14,0.15,Mobile,0,1,1,Alexander M. Lopez,Techno,Password123!,2021-04-22,2022-05-05,01
6729,Other,17,CA,Premium,156,52,0.44,Mobile,0,1,0,Benjamin Y. Johnson,Jazz,Password123!,2023-06-23,2023-11-17,01
6730,Female,40,FR,Family,214,11,0.1,Web,0,1,0,Liam B. Lopez,Trap,Password123!,2023-11-30,2023-12-17,01
6731,Female,19,IN,Free,229,7,0.6,Web,37,0,0,James B. Martinez,Rock,Password123!,2022-10-23,2023-04-09,01
6732,Male,44,IN,Student,170,55,0.28,Desktop,0,1,0,Wyatt M. Sanchez,Alternative,Password123!,2020-05-15,2020-05-26,01
6733,Other,57,FR,Free,270,75,0.13,Mobile,18,0,0,Levi C. Lewis,Trap,Password123!,2023-07-11,2023-09-11,01
6734,Male,26,FR,Family,158,57,0.46,Web,0,1,0,Theo I. Johnson,Soul,Password123!,2024-05-19,2024-08-09,01
6735,Other,48,UK,Family,10,5,0.33,Web,0,1,0,Levi M. Jackson,Indie,Password123!,2020-12-30,2021-10-14,01
6736,Other,37,PK,Student,252,34,0.43,Mobile,0,1,1,Liam V. Gonzalez,Indie,Password123!,2024-06-19,2024-10-04,01
6737,Other,31,US,Family,139,5,0.5,Mobile,0,1,1,Theo A. Jackson,K-Pop,Password123!,2018-03-06,2018-10-24,01
6738,Female,58,CA,Premium,227,88,0.27,Web,0,1,0,Liam G. Thomas,Pop,Password123!,2023-07-18,2024-05-13,01
6739,Female,52,AU,Student,155,39,0.34,Mobile,0,1,1,William C. Martinez,Soul,Password123!,2021-02-24,2021-04-05,01
6740,Other,41,IN,Premium,201,46,0.13,Mobile,0,1,0,David O. Jackson,Classical,Password123!,2024-03-29,2024-10-28,01
6741,Male,20,CA,Student,146,73,0.34,Web,0,1,1,Alexander J. Thomas,R&B,Password123!,2020-05-20,2021-02-13,01
6742,Other,20,PK,Family,81,41,0.29,Mobile,0,1,0,Jackson E. Miller,Folk,Password123!,2024-08-23,2025-05-13,01
6743,Female,52,IN,Free,252,63,0.34,Web,29,0,0,Wyatt F. Taylor,Country,Password123!,2022-03-07,2023-01-24,01
6744,Male,43,UK,Premium,167,59,0.45,Web,0,1,0,Jackson H. Martin,Techno,Password123!,2019-10-30,2020-09-08,01
6745,Female,24,IN,Family,261,63,0.17,Mobile,0,1,0,Liam U. Lewis,House,Password123!,2020-10-10,2021-01-17,01
6746,Female,36,DE,Premium,43,28,0.45,Mobile,0,1,0,Benjamin W. White,Classical,Password123!,2019-07-31,2019-10-18,01
6747,Male,53,DE,Student,232,94,0.12,Mobile,0,1,1,Joseph Q. Clark,Metal,Password123!,2018-06-27,2019-07-16,01
6748,Female,49,US,Student,204,41,0.07,Desktop,0,1,1,Ethan W. Martinez,Hip Hop,Password123!,2019-06-15,2020-07-05,01
6749,Other,26,UK,Family,274,48,0.59,Desktop,0,1,1,Daniel H. Lewis,Hip Hop,Password123!,2018-10-11,2019-04-06,01
6750,Other,54,AU,Free,296,74,0.22,Desktop,10,0,0,John B. White,Jazz,Password123!,2018-08-06,2019-01-31,01
6751,Male,35,US,Free,223,97,0.08,Mobile,27,0,0,Alexander H. Garcia,Hip Hop,Password123!,2022-12-16,2023-12-26,01
6752,Female,26,DE,Premium,292,78,0.37,Desktop,0,1,1,Wyatt G. Johnson,House,Password123!,2022-11-27,2022-12-30,01
6753,Female,30,FR,Premium,18,95,0.47,Web,0,1,0,Theo Q. Lee,K-Pop,Password123!,2023-05-17,2024-05-21,01
6754,Female,28,FR,Free,250,58,0.44,Web,6,0,0,Wyatt N. Sanchez,Soul,Password123!,2021-05-09,2021-05-20,01
6755,Male,35,AU,Family,158,78,0.2,Desktop,0,1,0,Ethan X. Harris,K-Pop,Password123!,2021-06-26,2022-03-20,01
6756,Female,57,FR,Free,256,62,0.56,Mobile,49,0,0,Wyatt C. Miller,Pop,Password123!,2024-03-18,2025-03-08,01
6757,Male,30,PK,Family,54,68,0.01,Mobile,0,1,0,Levi Y. Moore,Blues,Password123!,2023-06-30,2023-12-09,01
6758,Male,46,FR,Student,156,29,0.52,Mobile,0,1,0,Levi N. Jones,Soul,Password123!,2018-05-03,2019-04-24,01
6759,Female,48,AU,Premium,126,59,0.26,Web,0,1,0,William I. Jackson,Trap,Password123!,2021-12-23,2022-08-07,01
6760,Male,28,UK,Student,240,31,0.56,Mobile,0,1,0,James T. Taylor,R&B,Password123!,2023-04-03,2023-12-15,01
6761,Female,43,IN,Family,82,11,0.49,Desktop,0,1,0,Logan B. Jones,R&B,Password123!,2018-01-13,2018-09-02,01
6762,Other,43,CA,Premium,251,21,0.34,Desktop,0,1,0,Levi V. Ramirez,Jazz,Password123!,2018-08-26,2019-08-06,01
6763,Female,33,DE,Student,43,59,0.51,Desktop,0,1,0,Wyatt D. Gonzalez,Jazz,Password123!,2021-11-10,2022-08-04,01
6764,Other,59,CA,Student,270,86,0.43,Mobile,0,1,1,Michael Z. Jones,Techno,Password123!,2024-08-31,2025-09-12,01
6765,Male,28,AU,Premium,160,2,0.24,Mobile,0,1,0,Michael P. Johnson,Reggae,Password123!,2024-05-30,2024-11-02,01
6766,Female,23,PK,Premium,266,60,0.0,Web,0,1,0,Owen T. Wilson,Pop,Password123!,2023-06-17,2024-06-11,01
6767,Other,30,DE,Free,171,50,0.33,Web,24,0,0,Michael W. Lee,R&B,Password123!,2022-02-05,2022-07-15,01
6768,Female,21,US,Family,154,8,0.35,Web,0,1,0,John A. Sanchez,Techno,Password123!,2022-02-22,2022-05-09,01
6769,Male,43,IN,Free,164,42,0.49,Desktop,6,0,1,Oliver A. Brown,Country,Password123!,2023-04-29,2023-11-29,01
6770,Female,56,US,Free,294,20,0.1,Web,7,0,1,John A. Robinson,Trap,Password123!,2020-04-18,2021-02-04,01
6771,Other,37,DE,Premium,18,60,0.1,Mobile,0,1,0,Jacob L. Gonzalez,Pop,Password123!,2021-10-14,2021-11-29,01
6772,Other,36,DE,Free,190,45,0.36,Mobile,24,0,0,Michael A. Garcia,Alternative,Password123!,2022-06-20,2022-12-16,01
6773,Female,56,CA,Premium,74,86,0.08,Mobile,0,1,1,Logan P. Lee,R&B,Password123!,2024-03-10,2024-11-14,01
6774,Male,25,AU,Free,93,6,0.47,Desktop,39,0,0,Mateo D. Miller,Soul,Password123!,2023-12-03,2024-06-02,01
6775,Other,42,FR,Family,205,5,0.42,Desktop,0,1,0,Isaac N. Anderson,Soul,Password123!,2022-03-21,2022-04-07,01
6776,Other,50,PK,Family,170,39,0.26,Mobile,0,1,0,Lucas F. Clark,Pop,Password123!,2022-07-28,2023-07-09,01
6777,Female,35,US,Family,33,29,0.16,Desktop,0,1,0,John T. Brown,Trap,Password123!,2019-09-27,2019-10-05,01
6778,Female,52,PK,Free,188,86,0.54,Desktop,29,0,0,Theo C. White,Pop,Password123!,2021-12-31,2022-01-18,01
6779,Other,16,IN,Free,72,95,0.17,Web,43,0,0,Liam B. Clark,K-Pop,Password123!,2022-08-25,2022-12-14,01
6780,Male,53,US,Free,167,80,0.13,Mobile,40,0,0,Ethan Y. Williams,Rock,Password123!,2021-04-07,2021-06-03,01
6781,Female,52,DE,Student,126,59,0.45,Web,0,1,1,William N. Ramirez,EDM,Password123!,2018-04-03,2018-07-22,01
6782,Other,42,US,Family,75,8,0.52,Desktop,0,1,1,Lucas J. Rodriguez,Reggae,Password123!,2018-12-11,2018-12-27,01
6783,Other,34,AU,Free,167,31,0.32,Mobile,41,0,0,William H. Rodriguez,Reggae,Password123!,2024-06-08,2024-11-23,01
6784,Female,27,UK,Student,158,77,0.55,Mobile,0,1,0,Isaac P. Thomas,Folk,Password123!,2024-12-02,2025-08-18,01
6785,Male,33,CA,Family,225,23,0.25,Mobile,0,1,0,Caleb B. Rodriguez,Alternative,Password123!,2023-11-22,2024-08-23,01
6786,Male,17,US,Student,196,21,0.54,Mobile,0,1,0,Alexander W. Wilson,Country,Password123!,2023-09-26,2023-11-29,01
6787,Male,25,CA,Free,163,92,0.21,Desktop,8,0,0,James X. Smith,Pop,Password123!,2019-12-18,2019-12-20,01
6788,Male,57,UK,Premium,125,20,0.1,Web,0,1,0,Levi C. Miller,Country,Password123!,2018-11-16,2019-12-03,01
6789,Female,18,US,Free,240,74,0.18,Desktop,46,0,0,William B. Lewis,Hip Hop,Password123!,2021-03-14,2021-08-16,01
6790,Male,31,FR,Free,166,72,0.45,Mobile,20,0,0,Michael U. Anderson,Reggae,Password123!,2021-10-08,2021-12-18,01
6791,Female,17,AU,Student,119,35,0.11,Desktop,0,1,0,William R. Robinson,Techno,Password123!,2022-03-05,2022-08-06,01
6792,Other,30,IN,Free,183,61,0.32,Desktop,36,0,0,James F. Clark,Hip Hop,Password123!,2021-05-06,2021-08-17,01
6793,Other,35,AU,Free,55,51,0.16,Mobile,12,0,0,Oliver D. Hernandez,Blues,Password123!,2024-04-19,2024-10-31,01
6794,Male,56,FR,Premium,280,4,0.14,Desktop,0,1,0,Daniel V. Taylor,Rock,Password123!,2023-01-19,2023-07-30,01
6795,Other,46,UK,Family,283,33,0.4,Desktop,0,1,0,David Q. Davis,Alternative,Password123!,2020-05-02,2021-03-24,01
6796,Other,27,CA,Family,261,74,0.09,Desktop,0,1,0,Lucas H. Thomas,Pop,Password123!,2021-01-23,2021-02-03,01
6797,Female,31,AU,Family,205,53,0.13,Web,0,1,1,Owen E. Thomas,Jazz,Password123!,2023-01-20,2023-04-28,01
6798,Male,19,AU,Premium,84,78,0.04,Mobile,0,1,0,Oliver K. Lee,Techno,Password123!,2019-07-21,2019-12-09,01
6799,Female,40,FR,Student,167,81,0.53,Mobile,0,1,0,Caleb Z. Taylor,EDM,Password123!,2024-07-03,2025-02-01,01
6800,Male,26,FR,Free,35,18,0.23,Web,41,0,0,Theo Q. Anderson,Indie,Password123!,2018-01-30,2018-02-22,01
